2026-03-09 14:08:27 -04:00: 
2026-03-09 14:08:27 -04:00: > mission-control@0.1.0 dev
2026-03-09 14:08:27 -04:00: > PORT=3333 next dev
2026-03-09 14:08:27 -04:00: 
2026-03-09 14:08:28 -04:00: ▲ Next.js 16.1.6 (Turbopack)
2026-03-09 14:08:28 -04:00: - Local:         http://localhost:3333
2026-03-09 14:08:28 -04:00: - Network:       http://192.168.5.41:3333
2026-03-09 14:08:28 -04:00: - Environments: .env
2026-03-09 14:08:28 -04:00: 
2026-03-09 14:08:28 -04:00: ✓ Starting...
2026-03-09 14:08:28 -04:00: ✓ Ready in 603ms
2026-03-09 14:14:27 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 987µs, render: 4ms)
2026-03-09 14:14:29 -04:00:  GET /api/costs/live 200 in 8ms (compile: 1773µs, render: 6ms)
2026-03-09 14:14:34 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1796µs, render: 4ms)
2026-03-09 14:14:37 -04:00:  GET /api/agents/status 200 in 10ms (compile: 7ms, render: 3ms)
2026-03-09 14:14:37 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 18ms (compile: 3ms, render: 15ms)
2026-03-09 14:14:37 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 1046µs, render: 6ms)
2026-03-09 14:14:38 -04:00:  GET /api/activity/stats 200 in 4ms (compile: 759µs, render: 4ms)
2026-03-09 14:14:39 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:14:44 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:14:47 -04:00:  GET /api/agents/status 200 in 5ms (compile: 1273µs, render: 3ms)
2026-03-09 14:14:47 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 15ms (compile: 1047µs, render: 14ms)
2026-03-09 14:14:48 -04:00:  GET /api/activity/stats 200 in 8ms (compile: 952µs, render: 7ms)
2026-03-09 14:14:49 -04:00:  GET /api/costs/live 200 in 4ms (compile: 958µs, render: 3ms)
2026-03-09 14:14:54 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 5ms)
2026-03-09 14:14:57 -04:00:  GET /api/agents/status 200 in 9ms (compile: 3ms, render: 7ms)
2026-03-09 14:14:57 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 11ms (compile: 5ms, render: 6ms)
2026-03-09 14:14:57 -04:00:  GET /api/agents/status 200 in 4ms (compile: 1079µs, render: 3ms)
2026-03-09 14:14:57 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 905µs, render: 5ms)
2026-03-09 14:14:59 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1571µs, render: 4ms)
2026-03-09 14:15:04 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1053µs, render: 3ms)
2026-03-09 14:15:07 -04:00:  GET /api/agents/status 200 in 7ms (compile: 4ms, render: 3ms)
2026-03-09 14:15:07 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 16ms (compile: 1283µs, render: 14ms)
2026-03-09 14:15:08 -04:00:  GET /api/activity/stats 200 in 8ms (compile: 825µs, render: 8ms)
2026-03-09 14:15:08 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 865µs, render: 4ms)
2026-03-09 14:15:09 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1359µs, render: 3ms)
2026-03-09 14:15:14 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 6ms)
2026-03-09 14:15:17 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 10ms (compile: 3ms, render: 8ms)
2026-03-09 14:15:17 -04:00:  GET /api/agents/status 200 in 11ms (compile: 6ms, render: 5ms)
2026-03-09 14:15:18 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 906µs, render: 5ms)
2026-03-09 14:15:19 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:15:24 -04:00:  GET /api/costs/live 200 in 8ms (compile: 3ms, render: 6ms)
2026-03-09 14:15:27 -04:00:  GET /api/agents/status 200 in 6ms (compile: 1234µs, render: 5ms)
2026-03-09 14:15:27 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 9ms (compile: 3ms, render: 6ms)
2026-03-09 14:15:27 -04:00:  GET /api/agents/status 200 in 3ms (compile: 800µs, render: 2ms)
2026-03-09 14:15:27 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 694µs, render: 4ms)
2026-03-09 14:15:29 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1589µs, render: 3ms)
2026-03-09 14:15:34 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 6ms)
2026-03-09 14:15:37 -04:00:  GET /api/agents/status 200 in 3ms (compile: 959µs, render: 1963µs)
2026-03-09 14:15:37 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 625µs, render: 4ms)
2026-03-09 14:15:37 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 17ms (compile: 2ms, render: 15ms)
2026-03-09 14:15:38 -04:00:  GET /api/activity/stats 200 in 8ms (compile: 940µs, render: 7ms)
2026-03-09 14:15:39 -04:00:  GET /api/costs/live 200 in 8ms (compile: 1968µs, render: 6ms)
2026-03-09 14:15:44 -04:00:  GET /api/costs/live 200 in 8ms (compile: 3ms, render: 5ms)
2026-03-09 14:15:47 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 12ms (compile: 3ms, render: 9ms)
2026-03-09 14:15:47 -04:00:  GET /api/agents/status 200 in 13ms (compile: 8ms, render: 5ms)
2026-03-09 14:15:48 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 963µs, render: 4ms)
2026-03-09 14:15:49 -04:00:  GET /api/costs/live 200 in 7ms (compile: 1889µs, render: 5ms)
2026-03-09 14:15:54 -04:00:  GET /api/costs/live 200 in 6ms (compile: 1499µs, render: 4ms)
2026-03-09 14:15:57 -04:00:  GET /api/agents/status 200 in 6ms (compile: 1178µs, render: 5ms)
2026-03-09 14:15:57 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 5ms (compile: 935µs, render: 4ms)
2026-03-09 14:15:57 -04:00:  GET /api/agents/status 200 in 3ms (compile: 921µs, render: 1892µs)
2026-03-09 14:15:57 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1107µs, render: 5ms)
2026-03-09 14:15:59 -04:00:  GET /api/costs/live 200 in 6ms (compile: 2ms, render: 4ms)
2026-03-09 14:16:04 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 5ms)
2026-03-09 14:16:07 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 10ms (compile: 3ms, render: 7ms)
2026-03-09 14:16:07 -04:00:  GET /api/agents/status 200 in 10ms (compile: 5ms, render: 5ms)
2026-03-09 14:16:07 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 884µs, render: 5ms)
2026-03-09 14:16:09 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1199µs, render: 3ms)
2026-03-09 14:16:14 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:16:17 -04:00:  GET /api/agents/status 200 in 5ms (compile: 3ms, render: 2ms)
2026-03-09 14:16:17 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 14ms (compile: 1112µs, render: 13ms)
2026-03-09 14:16:17 -04:00:  GET /api/activity/stats 200 in 8ms (compile: 915µs, render: 7ms)
2026-03-09 14:16:18 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 830µs, render: 5ms)
2026-03-09 14:16:19 -04:00:  GET /api/costs/live 200 in 4ms (compile: 898µs, render: 3ms)
2026-03-09 14:16:24 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1046µs, render: 3ms)
2026-03-09 14:16:27 -04:00:  GET /api/agents/status 200 in 5ms (compile: 1109µs, render: 4ms)
2026-03-09 14:16:27 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 7ms (compile: 3ms, render: 4ms)
2026-03-09 14:16:27 -04:00:  GET /api/agents/status 200 in 3ms (compile: 891µs, render: 1747µs)
2026-03-09 14:16:27 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 897µs, render: 5ms)
2026-03-09 14:16:29 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1048µs, render: 3ms)
2026-03-09 14:16:34 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1019µs, render: 3ms)
2026-03-09 14:16:37 -04:00:  GET /api/agents/status 200 in 5ms (compile: 1079µs, render: 4ms)
2026-03-09 14:16:37 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:16:37 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 13ms (compile: 867µs, render: 12ms)
2026-03-09 14:16:38 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 1037µs, render: 6ms)
2026-03-09 14:16:39 -04:00:  GET /api/costs/live 200 in 4ms (compile: 996µs, render: 3ms)
2026-03-09 14:16:44 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 5ms)
2026-03-09 14:16:47 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 11ms (compile: 3ms, render: 8ms)
2026-03-09 14:16:47 -04:00:  GET /api/agents/status 200 in 12ms (compile: 6ms, render: 6ms)
2026-03-09 14:16:48 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 921µs, render: 5ms)
2026-03-09 14:16:49 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:16:54 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1313µs, render: 3ms)
2026-03-09 14:16:57 -04:00:  GET /api/agents/status 200 in 5ms (compile: 944µs, render: 4ms)
2026-03-09 14:16:57 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 6ms (compile: 1869µs, render: 4ms)
2026-03-09 14:16:57 -04:00:  GET /api/agents/status 200 in 3ms (compile: 759µs, render: 3ms)
2026-03-09 14:16:57 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 1189µs, render: 6ms)
2026-03-09 14:16:59 -04:00:  GET /api/costs/live 200 in 18ms (compile: 1120µs, render: 17ms)
2026-03-09 14:17:04 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1066µs, render: 3ms)
2026-03-09 14:17:07 -04:00:  GET /api/agents/status 200 in 4ms (compile: 2ms, render: 2ms)
2026-03-09 14:17:07 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 7ms (compile: 993µs, render: 6ms)
2026-03-09 14:17:07 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 938µs, render: 5ms)
2026-03-09 14:17:08 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 965µs, render: 5ms)
2026-03-09 14:17:09 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1262µs, render: 3ms)
2026-03-09 14:17:14 -04:00:  GET /api/costs/live 200 in 7ms (compile: 1986µs, render: 5ms)
2026-03-09 14:17:17 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 11ms (compile: 2ms, render: 9ms)
2026-03-09 14:17:17 -04:00:  GET /api/agents/status 200 in 11ms (compile: 5ms, render: 6ms)
2026-03-09 14:17:17 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1002µs, render: 5ms)
2026-03-09 14:17:19 -04:00:  GET /api/costs/live 200 in 6ms (compile: 1882µs, render: 5ms)
2026-03-09 14:17:24 -04:00:  GET /api/costs/live 200 in 9ms (compile: 2ms, render: 6ms)
2026-03-09 14:17:27 -04:00:  GET /api/agents/status 200 in 11ms (compile: 2ms, render: 8ms)
2026-03-09 14:17:27 -04:00:  GET /api/agents/status 200 in 3ms (compile: 665µs, render: 2ms)
2026-03-09 14:17:27 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 21ms (compile: 6ms, render: 15ms)
2026-03-09 14:17:28 -04:00:  GET /api/activity/stats 200 in 8ms (compile: 1021µs, render: 7ms)
2026-03-09 14:17:28 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 800µs, render: 4ms)
2026-03-09 14:17:29 -04:00:  GET /api/costs/live 200 in 8ms (compile: 3ms, render: 5ms)
2026-03-09 14:17:34 -04:00:  GET /api/costs/live 200 in 8ms (compile: 1992µs, render: 6ms)
2026-03-09 14:17:37 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 8ms (compile: 1731µs, render: 7ms)
2026-03-09 14:17:37 -04:00:  GET /api/agents/status 200 in 11ms (compile: 4ms, render: 6ms)
2026-03-09 14:17:37 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 1260µs, render: 6ms)
2026-03-09 14:17:39 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:17:44 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:17:47 -04:00:  GET /api/agents/status 200 in 10ms (compile: 7ms, render: 3ms)
2026-03-09 14:17:47 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 21ms (compile: 3ms, render: 18ms)
2026-03-09 14:17:48 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 1139µs, render: 6ms)
2026-03-09 14:17:48 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1013µs, render: 5ms)
2026-03-09 14:17:49 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:17:54 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 6ms)
2026-03-09 14:17:57 -04:00:  GET /api/agents/status 200 in 9ms (compile: 1862µs, render: 7ms)
2026-03-09 14:17:57 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 10ms (compile: 5ms, render: 5ms)
2026-03-09 14:17:57 -04:00:  GET /api/agents/status 200 in 3ms (compile: 700µs, render: 3ms)
2026-03-09 14:17:57 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1086µs, render: 4ms)
2026-03-09 14:17:59 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1399µs, render: 3ms)
2026-03-09 14:18:04 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1479µs, render: 3ms)
2026-03-09 14:18:07 -04:00:  GET /api/agents/status 200 in 6ms (compile: 4ms, render: 2ms)
2026-03-09 14:18:07 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 17ms (compile: 2ms, render: 15ms)
2026-03-09 14:18:07 -04:00:  GET /api/activity/stats 200 in 8ms (compile: 1059µs, render: 7ms)
2026-03-09 14:18:08 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1147µs, render: 5ms)
2026-03-09 14:18:09 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1035µs, render: 3ms)
2026-03-09 14:18:14 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:18:17 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 9ms (compile: 3ms, render: 6ms)
2026-03-09 14:18:17 -04:00:  GET /api/agents/status 200 in 11ms (compile: 4ms, render: 6ms)
2026-03-09 14:18:17 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 859µs, render: 6ms)
2026-03-09 14:18:19 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:18:24 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 4ms)
2026-03-09 14:18:27 -04:00:  GET /api/agents/status 200 in 9ms (compile: 2ms, render: 7ms)
2026-03-09 14:18:27 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 11ms (compile: 5ms, render: 6ms)
2026-03-09 14:18:27 -04:00:  GET /api/agents/status 200 in 3ms (compile: 1021µs, render: 2ms)
2026-03-09 14:18:27 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 1019µs, render: 4ms)
2026-03-09 14:18:29 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 5ms)
2026-03-09 14:18:34 -04:00:  GET /api/costs/live 200 in 9ms (compile: 2ms, render: 6ms)
2026-03-09 14:18:37 -04:00:  GET /api/agents/status 200 in 4ms (compile: 936µs, render: 3ms)
2026-03-09 14:18:37 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 15ms (compile: 987µs, render: 14ms)
2026-03-09 14:18:38 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 1070µs, render: 6ms)
2026-03-09 14:18:38 -04:00:  GET /api/activity/stats 200 in 4ms (compile: 700µs, render: 4ms)
2026-03-09 14:18:39 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1486µs, render: 3ms)
2026-03-09 14:18:44 -04:00:  GET /api/costs/live 200 in 4ms (compile: 997µs, render: 3ms)
2026-03-09 14:18:47 -04:00:  GET /api/agents/status 200 in 5ms (compile: 2ms, render: 2ms)
2026-03-09 14:18:47 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 13ms (compile: 1181µs, render: 12ms)
2026-03-09 14:18:48 -04:00:  GET /api/activity/stats 200 in 8ms (compile: 1046µs, render: 7ms)
2026-03-09 14:18:49 -04:00:  GET /api/costs/live 200 in 4ms (compile: 994µs, render: 3ms)
2026-03-09 14:18:54 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1046µs, render: 3ms)
2026-03-09 14:18:57 -04:00:  GET /api/agents/status 200 in 5ms (compile: 1018µs, render: 4ms)
2026-03-09 14:18:57 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 6ms (compile: 1886µs, render: 4ms)
2026-03-09 14:18:57 -04:00:  GET /api/agents/status 200 in 3ms (compile: 717µs, render: 3ms)
2026-03-09 14:18:57 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1277µs, render: 5ms)
2026-03-09 14:18:59 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1077µs, render: 3ms)
2026-03-09 14:19:04 -04:00:  GET /api/costs/live 200 in 4ms (compile: 1003µs, render: 3ms)
2026-03-09 14:19:07 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 6ms (compile: 1061µs, render: 5ms)
2026-03-09 14:19:07 -04:00:  GET /api/agents/status 200 in 5ms (compile: 756µs, render: 4ms)
2026-03-09 14:19:07 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1136µs, render: 5ms)
2026-03-09 14:19:09 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1547µs, render: 3ms)
2026-03-09 14:19:14 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:19:17 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 12ms (compile: 3ms, render: 9ms)
2026-03-09 14:19:17 -04:00:  GET /api/agents/status 200 in 12ms (compile: 7ms, render: 5ms)
2026-03-09 14:19:17 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 870µs, render: 4ms)
2026-03-09 14:19:19 -04:00:  GET /api/costs/live 200 in 8ms (compile: 3ms, render: 5ms)
2026-03-09 14:19:24 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:19:27 -04:00:  GET /api/agents/status 200 in 12ms (compile: 3ms, render: 9ms)
2026-03-09 14:19:27 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 20ms (compile: 6ms, render: 13ms)
2026-03-09 14:19:27 -04:00:  GET /api/agents/status 200 in 5ms (compile: 1093µs, render: 4ms)
2026-03-09 14:19:27 -04:00:  GET /api/activity/stats 200 in 11ms (compile: 1035µs, render: 9ms)
2026-03-09 14:19:27 -04:00:  GET /api/activity/stats 200 in 4ms (compile: 874µs, render: 4ms)
2026-03-09 14:19:29 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 5ms)
2026-03-09 14:19:34 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 5ms)
2026-03-09 14:19:37 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 12ms (compile: 3ms, render: 9ms)
2026-03-09 14:19:37 -04:00:  GET /api/agents/status 200 in 14ms (compile: 7ms, render: 8ms)
2026-03-09 14:19:37 -04:00:  GET /api/activity/stats 200 in 9ms (compile: 1082µs, render: 8ms)
2026-03-09 14:19:39 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:19:44 -04:00:  GET /api/costs/live 200 in 7ms (compile: 3ms, render: 5ms)
2026-03-09 14:19:47 -04:00:  GET /api/agents/status 200 in 9ms (compile: 7ms, render: 3ms)
2026-03-09 14:19:47 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 18ms (compile: 2ms, render: 15ms)
2026-03-09 14:19:47 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 743µs, render: 6ms)
2026-03-09 14:19:48 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 906µs, render: 4ms)
2026-03-09 14:19:49 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 6ms)
2026-03-09 14:19:54 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:19:57 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 9ms (compile: 5ms, render: 5ms)
2026-03-09 14:19:57 -04:00:  GET /api/agents/status 200 in 11ms (compile: 2ms, render: 8ms)
2026-03-09 14:19:57 -04:00:  GET /api/agents/status 200 in 3ms (compile: 655µs, render: 2ms)
2026-03-09 14:19:57 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1109µs, render: 5ms)
2026-03-09 14:19:59 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 6ms)
2026-03-09 14:20:04 -04:00:  GET /api/costs/live 200 in 6ms (compile: 1904µs, render: 4ms)
2026-03-09 14:20:07 -04:00:  GET /api/agents/status 200 in 10ms (compile: 7ms, render: 4ms)
2026-03-09 14:20:07 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 18ms (compile: 2ms, render: 16ms)
2026-03-09 14:20:07 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 959µs, render: 6ms)
2026-03-09 14:20:08 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 801µs, render: 4ms)
2026-03-09 14:20:09 -04:00:  GET /api/costs/live 200 in 5ms (compile: 1261µs, render: 3ms)
2026-03-09 14:20:14 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:20:17 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 10ms (compile: 2ms, render: 8ms)
2026-03-09 14:20:17 -04:00:  GET /api/agents/status 200 in 11ms (compile: 5ms, render: 6ms)
2026-03-09 14:20:17 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 1011µs, render: 5ms)
2026-03-09 14:20:19 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:20:24 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:20:27 -04:00:  GET /api/agents/status 200 in 10ms (compile: 1978µs, render: 9ms)
2026-03-09 14:20:27 -04:00:  GET /api/agents/status 200 in 3ms (compile: 848µs, render: 2ms)
2026-03-09 14:20:27 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 20ms (compile: 6ms, render: 13ms)
2026-03-09 14:20:27 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 879µs, render: 6ms)
2026-03-09 14:20:28 -04:00:  GET /api/activity/stats 200 in 5ms (compile: 756µs, render: 4ms)
2026-03-09 14:20:29 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:20:34 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:20:37 -04:00:  GET /api/agents/status 200 in 10ms (compile: 7ms, render: 3ms)
2026-03-09 14:20:37 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 17ms (compile: 2ms, render: 15ms)
2026-03-09 14:20:38 -04:00:  GET /api/activity/stats 200 in 8ms (compile: 972µs, render: 7ms)
2026-03-09 14:20:39 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:20:44 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 5ms)
2026-03-09 14:20:47 -04:00:  GET /api/agents/status 200 in 10ms (compile: 7ms, render: 3ms)
2026-03-09 14:20:47 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 18ms (compile: 4ms, render: 14ms)
2026-03-09 14:20:48 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 767µs, render: 6ms)
2026-03-09 14:20:49 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 4ms)
2026-03-09 14:20:54 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:20:57 -04:00:  GET /api/agents/status 200 in 9ms (compile: 2ms, render: 7ms)
2026-03-09 14:20:57 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 11ms (compile: 6ms, render: 5ms)
2026-03-09 14:20:57 -04:00:  GET /api/agents/status 200 in 4ms (compile: 695µs, render: 3ms)
2026-03-09 14:20:57 -04:00:  GET /api/activity/stats 200 in 6ms (compile: 981µs, render: 5ms)
2026-03-09 14:20:59 -04:00:  GET /api/costs/live 200 in 6ms (compile: 1982µs, render: 4ms)
2026-03-09 14:21:04 -04:00:  GET /api/costs/live 200 in 8ms (compile: 2ms, render: 6ms)
2026-03-09 14:21:07 -04:00:  GET /api/agents/status 200 in 10ms (compile: 6ms, render: 4ms)
2026-03-09 14:21:07 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 18ms (compile: 3ms, render: 16ms)
2026-03-09 14:21:07 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 987µs, render: 6ms)
2026-03-09 14:21:08 -04:00:  GET /api/activity/stats 200 in 4ms (compile: 917µs, render: 3ms)
2026-03-09 14:21:09 -04:00:  GET /api/costs/live 200 in 7ms (compile: 1895µs, render: 5ms)
2026-03-09 14:21:14 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:21:17 -04:00:  GET /api/agents/status 200 in 10ms (compile: 6ms, render: 3ms)
2026-03-09 14:21:17 -04:00:  GET /api/activity/feed?limit=100&since=2026-03-09T04:00:00.000Z 200 in 18ms (compile: 2ms, render: 16ms)
2026-03-09 14:21:18 -04:00:  GET /api/activity/stats 200 in 7ms (compile: 903µs, render: 6ms)
2026-03-09 14:21:19 -04:00:  GET /api/costs/live 200 in 7ms (compile: 2ms, render: 5ms)
2026-03-09 14:21:23 -04:00:  GET / 200 in 163ms (compile: 53ms, render: 110ms)
